phase,t,pos,vel,effort_js,wrench_fx,cmd_v
exp,14.6002,-0.772998,0.099745,0.000,1.994924,0.1000
exp,14.6098,-0.772200,0.099745,0.000,1.994924,0.1000
exp,14.6221,-0.771402,0.099745,0.000,1.994924,0.1000
exp,14.6268,-0.771003,0.099745,0.000,1.994925,0.1000
exp,14.6371,-0.770604,0.099745,0.000,1.994925,0.1000
exp,14.6476,-0.770205,0.099745,0.000,1.994924,0.1000
exp,14.6587,-0.769407,0.099745,0.000,1.994924,0.1000
exp,14.6707,-0.768609,0.099745,0.000,1.994924,0.1000
exp,14.6848,-0.768210,0.099745,0.000,1.994924,0.1000
exp,14.6873,-0.767811,0.099745,0.000,1.994924,0.1000
exp,14.6983,-0.767412,0.099745,0.000,1.994924,0.1000
exp,14.7077,-0.767013,0.099745,0.000,1.994924,0.1000
exp,14.7203,-0.766215,0.099745,0.000,1.994925,0.1000
exp,14.7321,-0.765417,0.099745,0.000,1.994924,0.1000
exp,14.7372,-0.764619,0.099745,0.000,1.994925,0.1000
exp,14.7469,-0.764220,0.099745,0.000,1.994925,0.1000
exp,14.7572,-0.763821,0.099745,0.000,1.994925,0.1000
exp,14.7699,-0.763023,0.099745,0.000,1.994925,0.1000
exp,14.7808,-0.762624,0.099745,0.000,1.994925,0.1000
exp,14.7942,-0.761427,0.099745,0.000,1.994925,0.1000
exp,14.7978,-0.761028,0.099745,0.000,1.994925,0.1000
exp,14.8071,-0.761028,0.099745,0.000,1.994925,0.1000
exp,14.8181,-0.760230,0.099745,0.000,1.994925,0.1000
exp,14.8300,-0.759432,0.099745,0.000,1.994925,0.1000
exp,14.8439,-0.758235,0.099745,0.000,1.994924,0.1000
exp,14.8470,-0.757438,0.099745,0.000,1.994925,0.1000
exp,14.8670,-0.757039,0.099745,0.000,1.994925,0.1000
exp,14.8799,-0.756241,0.099745,0.000,1.994925,0.1000
exp,14.8920,-0.755044,0.099745,0.000,1.994925,0.1000
exp,14.9041,-0.755044,0.099745,0.000,1.994925,0.1000
exp,14.9157,-0.754246,0.099745,0.000,1.994925,0.1000
exp,14.9184,-0.753847,0.099745,0.000,1.994925,0.1000
exp,14.9278,-0.753049,0.099745,0.000,1.994925,0.1000
exp,14.9406,-0.752251,0.099745,0.000,1.994925,0.1000
exp,14.9554,-0.751852,0.099745,0.000,1.994925,0.1000
exp,14.9684,-0.751453,0.099745,0.000,1.994925,0.1000
exp,14.9780,-0.751054,0.099745,0.000,1.994925,0.1000
exp,14.9908,-0.749857,0.099745,0.000,1.994925,0.1000
exp,15.0027,-0.749059,0.099745,0.000,1.994925,0.1000
exp,15.0187,-0.748660,0.099745,0.000,1.994925,0.1000
exp,15.0380,-0.748261,0.099745,0.000,1.994925,0.1000
exp,15.0528,-0.747064,0.099745,0.000,1.994925,0.1000
exp,15.0644,-0.746665,0.099745,0.000,1.994925,0.1000
exp,15.0670,-0.746266,0.099745,0.000,1.994925,0.1000
exp,15.0773,-0.745867,0.099745,0.000,1.994925,0.1000
exp,15.0870,-0.745468,0.099745,0.000,1.994925,0.1000
exp,15.1002,-0.744670,0.099745,0.000,-1.991279,0.1000
exp,15.1121,-0.744271,0.099745,0.000,1.994925,0.1000
exp,15.1242,-0.743473,0.099745,0.000,1.994925,0.1000
exp,15.1276,-0.742675,0.099745,0.000,1.994925,0.1000
exp,15.1385,-0.742276,0.099745,0.000,1.994925,0.1000
exp,15.1485,-0.741877,0.099745,0.000,1.994925,0.1000
exp,15.1609,-0.741079,0.099745,0.000,1.994925,0.1000
exp,15.1735,-0.740281,0.099745,0.000,1.994925,0.1000
exp,15.1769,-0.739882,0.099745,0.000,1.994925,0.1000
exp,15.1877,-0.739483,0.099745,0.000,1.994925,0.1000
exp,15.1973,-0.739084,0.099745,0.000,1.994925,0.1000
exp,15.2097,-0.738286,0.099745,0.000,1.994925,0.1000
exp,15.2233,-0.737488,0.099745,0.000,1.994925,0.1000
exp,15.2341,-0.736690,0.099745,0.000,1.994925,0.1000
exp,15.2391,-0.736291,0.099745,0.000,1.994925,0.1000
exp,15.2469,-0.735893,0.099745,0.000,1.994925,0.1000
exp,15.2592,-0.735095,0.099745,0.000,1.994925,0.1000
exp,15.2722,-0.734297,0.099745,0.000,1.994925,0.1000
exp,15.2845,-0.733499,0.099745,0.000,1.994925,0.1000
exp,15.2871,-0.733499,0.099745,0.000,1.994925,0.1000
exp,15.2994,-0.732701,0.099745,0.000,1.994925,0.1000
exp,15.3083,-0.732302,0.099745,0.000,1.994925,0.1000
exp,15.3206,-0.731504,0.099745,0.000,1.994925,0.1000
exp,15.3333,-0.730706,0.099745,0.000,1.994926,0.1000
exp,15.3369,-0.729509,0.099745,0.000,1.994926,0.1000
exp,15.3472,-0.728711,0.099745,0.000,1.994926,0.1000
exp,15.3571,-0.728312,0.099745,0.000,1.994925,0.1000
exp,15.3708,-0.727514,0.099745,0.000,1.994925,0.1000
exp,15.3812,-0.727514,0.099745,0.000,1.994925,0.1000
exp,15.3937,-0.726317,0.099745,0.000,1.994926,0.1000
exp,15.3971,-0.725519,0.099745,0.000,1.994925,0.1000
exp,15.4090,-0.725120,0.099745,0.000,1.994925,0.1000
exp,15.4194,-0.724721,0.099745,0.000,-1.991503,0.1000
exp,15.4314,-0.723923,0.099745,0.000,1.994926,0.1000
exp,15.4449,-0.723125,0.099745,0.000,1.994926,0.1000
exp,15.4473,-0.722726,0.099745,0.000,1.994925,0.1000
exp,15.4571,-0.722327,0.099745,0.000,1.994926,0.1000
exp,15.4678,-0.721529,0.099745,0.000,1.994926,0.1000
exp,15.4797,-0.720731,0.099745,0.000,1.994925,0.1000
exp,15.4910,-0.720332,0.099745,0.000,1.994926,0.1000
exp,15.5036,-0.719135,0.099745,0.000,1.994925,0.1000
exp,15.5069,-0.718337,0.099745,0.000,1.994926,0.1000
exp,15.5183,-0.717938,0.099745,0.000,1.994926,0.1000
exp,15.5286,-0.717938,0.099745,0.000,1.994925,0.1000
exp,15.5434,-0.717140,0.099745,0.000,1.994926,0.1000
exp,15.5529,-0.716342,0.099745,0.000,1.994926,0.1000
exp,15.5575,-0.716342,0.099745,0.000,1.994926,0.1000
exp,15.5676,-0.715943,0.099745,0.000,1.994925,0.1000
exp,15.5789,-0.715943,0.099745,0.000,1.994926,0.1000
exp,15.5897,-0.715145,0.099745,0.000,1.994926,0.1000
exp,15.6024,-0.714348,0.099745,0.000,1.994926,0.1000
exp,15.6133,-0.713949,0.099745,0.000,1.994926,0.1000
exp,15.6177,-0.713550,0.099745,0.000,1.994926,0.1000
exp,15.6269,-0.713151,0.099745,0.000,1.994926,0.1000
exp,15.6396,-0.712353,0.099745,0.000,1.994926,0.1000
exp,15.6513,-0.711954,0.099745,0.000,1.994925,0.1000
exp,15.6625,-0.711156,0.099745,0.000,1.994926,0.1000
exp,15.6677,-0.710757,0.099745,0.000,1.994926,0.1000
exp,15.6781,-0.710358,0.099745,0.000,1.994926,0.1000
exp,15.6875,-0.709560,0.099745,0.000,1.994926,0.1000
exp,15.7002,-0.709161,0.099745,0.000,1.994926,0.1000
exp,15.7117,-0.708363,0.099745,0.000,1.994926,0.1000
exp,15.7240,-0.707565,0.099745,0.000,1.994926,0.1000
exp,15.7281,-0.707166,0.099745,0.000,1.994926,0.1000
exp,15.7402,-0.706767,0.099745,0.000,1.994926,0.1000
exp,15.7507,-0.706368,0.099745,0.000,1.994926,0.1000
exp,15.7606,-0.705570,0.099745,0.000,1.994926,0.1000
exp,15.7731,-0.704772,0.099745,0.000,1.994926,0.1000
exp,15.7780,-0.704373,0.099745,0.000,1.994926,0.1000
exp,15.7873,-0.703974,0.099745,0.000,1.994926,0.1000
exp,15.7992,-0.703575,0.099745,0.000,1.994926,0.1000
exp,15.8126,-0.703176,0.099745,0.000,1.994926,0.1000
exp,15.8215,-0.702777,0.099745,0.000,1.994926,0.1000
exp,15.8344,-0.701979,0.099745,0.000,1.994926,0.1000
exp,15.8374,-0.701580,0.099745,0.000,1.994926,0.1000
exp,15.8472,-0.701580,0.099745,0.000,1.994926,0.1000
exp,15.8595,-0.700383,0.099745,0.000,1.994926,0.1000
exp,15.8711,-0.699585,0.099745,0.000,1.994926,0.1000
exp,15.8832,-0.698787,0.099745,0.000,1.994926,0.1000
exp,15.8984,-0.698388,0.099745,0.000,1.994926,0.1000
exp,15.9087,-0.697590,0.099745,0.000,1.994926,0.1000
exp,15.9198,-0.695994,0.099745,0.000,1.994926,0.1000
exp,15.9325,-0.695196,0.099745,0.000,-1.991827,0.1000
exp,15.9371,-0.694797,0.099745,0.000,1.994926,0.1000
exp,15.9471,-0.694398,0.099745,0.000,1.994926,0.1000
exp,15.9588,-0.693999,0.099745,0.000,1.994926,0.1000
exp,15.9686,-0.693600,0.099745,0.000,1.994926,0.1000
exp,15.9815,-0.692802,0.099745,0.000,1.994926,0.1000
exp,15.9930,-0.692404,0.099745,0.000,1.994926,0.1000
exp,15.9971,-0.691606,0.099745,0.000,1.994926,0.1000
exp,16.0071,-0.691207,0.099745,0.000,1.994926,0.1000
exp,16.0176,-0.690409,0.099745,0.000,1.994926,0.1000
exp,16.0311,-0.689611,0.099745,0.000,1.994926,0.1000
exp,16.0422,-0.689212,0.099745,0.000,1.994926,0.1000
exp,16.0543,-0.688414,0.099745,0.000,1.994926,0.1000
exp,16.0574,-0.688414,0.099745,0.000,1.994926,0.1000
exp,16.0671,-0.687616,0.099745,0.000,1.994926,0.1000
exp,16.0793,-0.687217,0.099745,0.000,1.994926,0.1000
exp,16.0917,-0.686419,0.099745,0.000,1.994926,0.1000
exp,16.1053,-0.685621,0.099745,0.000,1.994926,0.1000
exp,16.1079,-0.685222,0.099745,0.000,1.994926,0.1000
exp,16.1186,-0.684823,0.099745,0.000,1.994926,0.1000
exp,16.1289,-0.684424,0.099745,0.000,1.994926,0.1000
exp,16.1407,-0.683626,0.099745,0.000,1.994926,0.1000
exp,16.1534,-0.682828,0.099745,0.000,1.994926,0.1000
exp,16.1659,-0.681631,0.099745,0.000,1.994926,0.1000
exp,16.1685,-0.681232,0.099745,0.000,1.994927,0.1000
exp,16.1782,-0.680434,0.099745,0.000,1.994926,0.1000
exp,16.1901,-0.680035,0.099745,0.000,1.994926,0.1000
exp,16.2032,-0.678838,0.099745,0.000,1.994926,0.1000
exp,16.2167,-0.678439,0.099745,0.000,1.994926,0.1000
exp,16.2258,-0.678040,0.099745,0.000,1.994926,0.1000
exp,16.2292,-0.677242,0.099746,0.000,1.994926,0.1000
exp,16.2384,-0.676843,0.099746,0.000,1.994926,0.1000
exp,16.2522,-0.676045,0.099746,0.000,1.994926,0.1000
exp,16.2631,-0.675247,0.099746,0.000,1.994927,0.1000
exp,16.2768,-0.674848,0.099746,0.000,1.994927,0.1000
exp,16.2875,-0.673651,0.099746,0.000,1.994927,0.1000
exp,16.2991,-0.672853,0.099746,0.000,1.994927,0.1000
exp,16.3125,-0.672853,0.099746,0.000,1.994926,0.1000
exp,16.3170,-0.672454,0.099746,0.000,1.994926,0.1000
exp,16.3291,-0.672055,0.099746,0.000,1.994926,0.1000
exp,16.3374,-0.671656,0.099746,0.000,1.994927,0.1000
exp,16.3483,-0.671257,0.099746,0.000,1.994926,0.1000
exp,16.3620,-0.669662,0.099746,0.000,1.994927,0.1000
exp,16.3730,-0.668864,0.099746,0.000,1.994927,0.1000
exp,16.3769,-0.667268,0.099746,0.000,1.994926,0.1000
exp,16.3886,-0.666470,0.099746,0.000,1.994926,0.1000
exp,16.3978,-0.666071,0.099746,0.000,1.994927,0.1000
exp,16.4106,-0.665273,0.099746,0.000,1.994927,0.1000
exp,16.4240,-0.664475,0.099746,0.000,1.994926,0.1000
exp,16.4270,-0.664076,0.099746,0.000,1.994927,0.1000
exp,16.4463,-0.663677,0.099746,0.000,1.994926,0.1000
exp,16.4490,-0.663278,0.099746,0.000,1.994927,0.1000
exp,16.4587,-0.662879,0.099746,0.000,1.994926,0.1000
exp,16.4716,-0.661682,0.099746,0.000,1.994926,0.1000
exp,16.4857,-0.660884,0.099746,0.000,1.994927,0.1000
exp,16.4870,-0.660086,0.099746,0.000,1.994926,0.1000
exp,16.4977,-0.659687,0.099746,0.000,1.994926,0.1000
exp,16.5108,-0.659288,0.099746,0.000,-1.997626,0.1000
exp,16.5207,-0.658889,0.099746,0.000,1.994927,0.1000
exp,16.5323,-0.657692,0.099746,0.000,1.994927,0.1000
exp,16.5368,-0.656495,0.099746,0.000,1.994927,0.1000
exp,16.5561,-0.656096,0.099746,0.000,1.994927,0.1000
exp,16.5572,-0.655697,0.099746,0.000,1.994927,0.1000
exp,16.5692,-0.654899,0.099746,0.000,1.994927,0.1000
exp,16.5818,-0.653702,0.099746,0.000,1.994927,0.1000
exp,16.5947,-0.652904,0.099746,0.000,1.994927,0.1000
exp,16.6059,-0.652904,0.099746,0.000,1.994927,0.1000
exp,16.6094,-0.652505,0.099746,0.000,1.994927,0.1000
exp,16.6190,-0.652106,0.099746,0.000,1.994927,0.1000
exp,16.6312,-0.651308,0.099746,0.000,1.994927,0.1000
exp,16.6438,-0.649712,0.099746,0.000,1.994927,0.1000
exp,16.6474,-0.649313,0.099746,0.000,1.994927,0.1000
exp,16.6569,-0.648515,0.099746,0.000,1.994927,0.1000
exp,16.6682,-0.648116,0.099746,0.000,1.994927,0.1000
exp,16.6799,-0.647319,0.099746,0.000,1.994927,0.1000
exp,16.6922,-0.646521,0.099746,0.000,1.994927,0.1000
exp,16.7033,-0.645723,0.099746,0.000,1.994927,0.1000
exp,16.7153,-0.645324,0.099746,0.000,1.994927,0.1000
exp,16.7172,-0.644925,0.099746,0.000,1.994927,0.1000
exp,16.7297,-0.644526,0.099746,0.000,1.994927,0.1000
exp,16.7420,-0.643329,0.099746,0.000,1.994927,0.1000
exp,16.7553,-0.642531,0.099746,0.000,1.994927,0.1000
exp,16.7646,-0.642132,0.099746,0.000,1.994927,0.1000
exp,16.7765,-0.641334,0.099746,0.000,1.994927,0.1000
exp,16.7792,-0.640935,0.099746,0.000,1.994927,0.1000
exp,16.7895,-0.639738,0.099746,0.000,1.994927,0.1000
exp,16.8020,-0.638940,0.099746,0.000,1.994927,0.1000
exp,16.8068,-0.637743,0.099746,0.000,1.994927,0.1000
exp,16.8254,-0.636945,0.099746,0.000,1.994927,0.1000
exp,16.8274,-0.636546,0.099746,0.000,1.994927,0.1000
exp,16.8383,-0.636147,0.099746,0.000,1.994927,0.1000
exp,16.8515,-0.634950,0.099746,0.000,1.994927,0.1000
exp,16.8625,-0.633753,0.099746,0.000,1.994927,0.1000
exp,16.8669,-0.632955,0.099746,0.000,1.994927,0.1000
exp,16.8785,-0.632556,0.099746,0.000,1.994927,0.1000
exp,16.8902,-0.632157,0.099746,0.000,1.994927,0.1000
exp,16.9012,-0.631758,0.099746,0.000,1.994927,0.1000
exp,16.9119,-0.630561,0.099746,0.000,1.994927,0.1000
exp,16.9250,-0.629763,0.099746,0.000,1.994927,0.1000
exp,16.9364,-0.629364,0.099746,0.000,1.994927,0.1000
exp,16.9400,-0.628965,0.099746,0.000,1.994927,0.1000
exp,16.9497,-0.628566,0.099746,0.000,1.994927,0.1000
exp,16.9618,-0.627369,0.099746,0.000,1.994927,0.1000
exp,16.9736,-0.626571,0.099746,0.000,1.994927,0.1000
exp,16.9771,-0.626571,0.099746,0.000,1.994927,0.1000
exp,16.9869,-0.626172,0.099746,0.000,1.994927,0.1000
exp,16.9973,-0.625375,0.099746,0.000,1.994927,0.1000
exp,17.0099,-0.624577,0.099746,0.000,1.994927,0.1000
exp,17.0220,-0.623779,0.099746,0.000,1.994927,0.1000
exp,17.0349,-0.622981,0.099746,0.000,1.994927,0.1000
exp,17.0462,-0.622582,0.099746,0.000,1.994927,0.1000
exp,17.0491,-0.622183,0.099746,0.000,1.994927,0.1000
exp,17.0619,-0.621385,0.099746,0.000,1.994927,0.1000
exp,17.0714,-0.620587,0.099746,0.000,1.994927,0.1000
exp,17.0880,-0.619390,0.099746,0.000,1.994927,0.1000
exp,17.0981,-0.618991,0.099746,0.000,1.994927,0.1000
exp,17.1110,-0.618193,0.099746,0.000,1.994927,0.1000
exp,17.1195,-0.617794,0.099746,0.000,1.994927,0.1000
exp,17.1320,-0.616597,0.099746,0.000,1.994927,0.1000
exp,17.1441,-0.616198,0.099746,0.000,1.994927,0.1000
exp,17.1470,-0.615799,0.099746,0.000,1.994927,0.1000
exp,17.1581,-0.615001,0.099746,0.000,1.994927,0.1000
exp,17.1696,-0.614203,0.099746,0.000,1.994927,0.1000
exp,17.1822,-0.613405,0.099746,0.000,1.994927,0.1000
exp,17.1957,-0.612607,0.099746,0.000,1.994927,0.1000
exp,17.1978,-0.612208,0.099746,0.000,1.994927,0.1000
exp,17.2071,-0.612208,0.099746,0.000,1.994927,0.1000
exp,17.2190,-0.611410,0.099746,0.000,1.994927,0.1000
exp,17.2309,-0.611011,0.099746,0.000,1.994927,0.1000
exp,17.2429,-0.610213,0.099746,0.000,1.994927,0.1000
exp,17.2541,-0.609415,0.099746,0.000,1.994927,0.1000
exp,17.2583,-0.608617,0.099746,0.000,1.994927,0.1000
exp,17.2690,-0.608218,0.099746,0.000,1.994927,0.1000
exp,17.2793,-0.607021,0.099746,0.000,1.994927,0.1000
exp,17.2911,-0.606223,0.099746,0.000,1.994927,0.1000
exp,17.3043,-0.605425,0.099746,0.000,1.994927,0.1000
exp,17.3157,-0.605026,0.099746,0.000,1.994927,0.1000
exp,17.3177,-0.604627,0.099746,0.000,1.994927,0.1000
exp,17.3275,-0.603829,0.099746,0.000,1.994927,0.1000
exp,17.3410,-0.603031,0.099746,0.000,1.994927,0.1000
exp,17.3529,-0.602234,0.099746,0.000,1.994927,0.1000
exp,17.3660,-0.601835,0.099746,0.000,1.994927,0.1000
exp,17.3701,-0.601436,0.099746,0.000,1.994927,0.1000
exp,17.3783,-0.601037,0.099746,0.000,1.994927,0.1000
exp,17.3892,-0.600638,0.099746,0.000,1.994927,0.1000
exp,17.4024,-0.599840,0.099746,0.000,1.994927,0.1000
exp,17.4146,-0.599042,0.099746,0.000,1.994927,0.1000
exp,17.4173,-0.599042,0.099746,0.000,1.994927,0.1000
exp,17.4309,-0.598643,0.099746,0.000,1.994927,0.1000
exp,17.4388,-0.598643,0.099746,0.000,1.994927,0.1000
exp,17.4505,-0.597845,0.099746,0.000,1.994927,0.1000
exp,17.4623,-0.597047,0.099746,0.000,1.994927,0.1000
exp,17.4748,-0.596648,0.099746,0.000,1.994927,0.1000
exp,17.4780,-0.596249,0.099746,0.000,1.994927,0.1000
exp,17.4887,-0.595850,0.099746,0.000,1.994927,0.1000
exp,17.5110,-0.595451,0.099746,0.000,1.994927,0.1000
exp,17.5274,-0.595052,0.099746,0.000,1.994927,0.1000
exp,17.5495,-0.594254,0.099746,0.000,1.994927,0.1000
exp,17.5624,-0.593456,0.099746,0.000,1.994927,0.1000
exp,17.5729,-0.593057,0.099746,0.000,1.994927,0.1000
exp,17.5782,-0.592658,0.099746,0.000,1.994927,0.1000
exp,17.5896,-0.592658,0.099746,0.000,1.994927,0.1000
exp,17.5995,-0.592259,0.099746,0.000,1.994927,0.1000
exp,17.6092,-0.591860,0.099746,0.000,1.994927,0.1000
exp,17.6216,-0.591461,0.099746,0.000,1.994927,0.1000
exp,17.6271,-0.591062,0.099746,0.000,1.994927,0.1000
exp,17.6371,-0.590663,0.099746,0.000,1.994927,0.1000
exp,17.6505,-0.589865,0.099746,0.000,1.994927,0.1000
exp,17.6615,-0.589466,0.099746,0.000,1.994927,0.1000
exp,17.6724,-0.589466,0.099746,0.000,1.994927,0.1000
exp,17.6840,-0.588668,0.099746,0.000,1.994927,0.1000
exp,17.6873,-0.588269,0.099746,0.000,1.994927,0.1000
exp,17.6970,-0.587870,0.099746,0.000,1.994927,0.1000
exp,17.7081,-0.587072,0.099746,0.000,1.994927,0.1000
exp,17.7220,-0.586274,0.099746,0.000,1.994927,0.1000
exp,17.7319,-0.585875,0.099746,0.000,1.994927,0.1000
exp,17.7453,-0.585476,0.099746,0.000,1.994927,0.1000
exp,17.7492,-0.585077,0.099746,0.000,1.994927,0.1000
exp,17.7574,-0.584678,0.099746,0.000,1.994927,0.1000
exp,17.7694,-0.583880,0.099746,0.000,1.994927,0.1000
exp,17.7834,-0.583481,0.099746,0.000,1.994927,0.1000
exp,17.7938,-0.583082,0.099746,0.000,1.994927,0.1000
exp,17.7974,-0.582284,0.099746,0.000,1.994927,0.1000
exp,17.8076,-0.581486,0.099746,0.000,1.994927,0.1000
exp,17.8183,-0.580688,0.099746,0.000,1.994927,0.1000
exp,17.8302,-0.580289,0.099746,0.000,1.994927,0.1000
exp,17.8431,-0.579492,0.099746,0.000,1.994927,0.1000
exp,17.8541,-0.579093,0.099746,0.000,1.994927,0.1000
exp,17.8573,-0.578694,0.099746,0.000,1.994927,0.1000
exp,17.8688,-0.577896,0.099746,0.000,1.994927,0.1000
exp,17.8821,-0.576699,0.099746,0.000,1.994927,0.1000
exp,17.9028,-0.575901,0.099746,0.000,1.994927,0.1000
exp,17.9077,-0.575502,0.099746,0.000,1.994927,0.1000
exp,17.9205,-0.574704,0.099746,0.000,1.994927,0.1000
exp,17.9311,-0.574305,0.099746,0.000,1.994927,0.1000
exp,17.9429,-0.573507,0.099746,0.000,1.994927,0.1000
exp,17.9522,-0.572310,0.099746,0.000,1.994927,0.1000
exp,17.9568,-0.571911,0.099746,0.000,1.994927,0.1000
exp,17.9685,-0.571512,0.099746,0.000,1.994927,0.1000
exp,17.9779,-0.571113,0.099746,0.000,1.994927,0.1000
exp,17.9914,-0.569916,0.099746,0.000,1.994927,0.1000
exp,18.0032,-0.569118,0.099746,0.000,1.994927,0.1000
exp,18.0144,-0.568719,0.099746,0.000,1.994927,0.1000
exp,18.0188,-0.568320,0.099746,0.000,1.994927,0.1000
exp,18.0271,-0.568320,0.099746,0.000,1.994927,0.1000
exp,18.0378,-0.567522,0.099746,0.000,1.994927,0.1000
exp,18.0523,-0.566724,0.099746,0.000,1.994927,0.1000
exp,18.0627,-0.565926,0.099746,0.000,1.994927,0.1000
exp,18.0670,-0.565527,0.099746,0.000,1.994927,0.1000
exp,18.0791,-0.564729,0.099746,0.000,1.994927,0.1000
exp,18.0895,-0.564330,0.099746,0.000,1.994927,0.1000
exp,18.1001,-0.563931,0.099746,0.000,1.994927,0.1000
exp,18.1132,-0.563133,0.099746,0.000,1.994927,0.1000
exp,18.1244,-0.562734,0.099746,0.000,1.994927,0.1000
exp,18.1383,-0.561936,0.099746,0.000,1.994927,0.1000
exp,18.1509,-0.561537,0.099746,0.000,1.994927,0.1000
exp,18.1606,-0.561138,0.099746,0.000,1.994927,0.1000
exp,18.1727,-0.559941,0.099746,0.000,1.994927,0.1000
exp,18.1853,-0.559143,0.099746,0.000,1.994927,0.1000
exp,18.1879,-0.558744,0.099746,0.000,1.994927,0.1000
exp,18.2000,-0.558345,0.099746,0.000,1.994927,0.1000
exp,18.2115,-0.557547,0.099746,0.000,1.994927,0.1000
exp,18.2221,-0.555952,0.099746,0.000,1.994927,0.1000
exp,18.2269,-0.553957,0.099746,0.000,1.994927,0.1000
exp,18.2389,-0.553159,0.099746,0.000,1.994927,0.1000
exp,18.2484,-0.553159,0.099746,0.000,1.994927,0.1000
exp,18.2591,-0.552760,0.099746,0.000,1.994927,0.1000
exp,18.2705,-0.551962,0.099746,0.000,1.994927,0.1000
exp,18.2836,-0.550765,0.099746,0.000,1.994927,0.1000
exp,18.2873,-0.550366,0.099746,0.000,1.994927,0.1000
exp,18.2980,-0.549568,0.099746,0.000,1.994927,0.1000
exp,18.3086,-0.549169,0.099746,0.000,1.994927,0.1000
exp,18.3206,-0.548371,0.099746,0.000,1.994927,0.1000
exp,18.3317,-0.547573,0.099746,0.000,1.994927,0.1000
exp,18.3372,-0.547174,0.099746,0.000,1.994927,0.1000
exp,18.3479,-0.546775,0.099746,0.000,1.994927,0.1000
exp,18.3583,-0.546376,0.099746,0.000,1.994927,0.1000
exp,18.3701,-0.545578,0.099746,0.000,1.994927,0.1000
exp,18.3818,-0.545179,0.099746,0.000,1.994927,0.1000
exp,18.3955,-0.544381,0.099746,0.000,1.994927,0.1000
exp,18.4060,-0.543982,0.099746,0.000,1.994927,0.1000
exp,18.4070,-0.543583,0.099746,0.000,1.994927,0.1000
exp,18.4180,-0.542785,0.099746,0.000,1.994927,0.1000
exp,18.4316,-0.541987,0.099746,0.000,1.994927,0.1000
exp,18.4432,-0.541588,0.099746,0.000,1.994927,0.1000
exp,18.4577,-0.540790,0.099746,0.000,1.994927,0.1000
exp,18.4691,-0.539992,0.099746,0.000,1.994927,0.1000
exp,18.4791,-0.539194,0.099746,0.000,1.994927,0.1000
exp,18.4910,-0.538396,0.099746,0.000,1.994927,0.1000
exp,18.5043,-0.537199,0.099746,0.000,1.994927,0.1000
exp,18.5152,-0.536401,0.099746,0.000,1.994927,0.1000
exp,18.5185,-0.536002,0.099746,0.000,1.994927,0.1000
exp,18.5277,-0.535204,0.099746,0.000,1.994927,0.1000
exp,18.5411,-0.534406,0.099746,0.000,1.994927,0.1000
exp,18.5546,-0.533609,0.099746,0.000,1.994927,0.1000
exp,18.5650,-0.532811,0.099746,0.000,1.994927,0.1000
exp,18.5678,-0.532412,0.099746,0.000,1.994927,0.1000
exp,18.5779,-0.531614,0.099746,0.000,1.994927,0.1000
exp,18.5895,-0.530816,0.099746,0.000,1.994927,0.1000
exp,18.6022,-0.530018,0.099746,0.000,1.994927,0.1000
exp,18.6172,-0.529619,0.099746,0.000,1.994927,0.1000
exp,18.6278,-0.529220,0.099746,0.000,1.994927,0.1000
exp,18.6381,-0.528821,0.099746,0.000,-1.993597,0.1000
exp,18.6518,-0.527624,0.099746,0.000,1.994927,0.1000
exp,18.6648,-0.527225,0.099746,0.000,1.994927,0.1000
exp,18.6672,-0.526826,0.099746,0.000,1.994927,0.1000
exp,18.6776,-0.526028,0.099746,0.000,1.994927,0.1000
exp,18.6870,-0.525629,0.099746,0.000,1.994927,0.1000
exp,18.6996,-0.524831,0.099746,0.000,1.994927,0.1000
exp,18.7113,-0.524033,0.099746,0.000,1.994927,0.1000
exp,18.7271,-0.523235,0.099746,0.000,1.994927,0.1000
exp,18.7370,-0.522437,0.099746,0.000,1.994927,0.1000
exp,18.7485,-0.521639,0.099746,0.000,1.994927,0.1000
exp,18.7617,-0.520841,0.099746,0.000,1.994927,0.1000
exp,18.7737,-0.520442,0.099746,0.000,1.994927,0.1000
exp,18.7771,-0.519644,0.099746,0.000,1.994927,0.1000
exp,18.7903,-0.518846,0.099746,0.000,1.994927,0.1000
exp,18.7980,-0.518447,0.099746,0.000,1.994927,0.1000
exp,18.8093,-0.518048,0.099746,0.000,1.994927,0.1000
exp,18.8224,-0.516851,0.099746,0.000,1.994927,0.1000
exp,18.8337,-0.516053,0.099746,0.000,1.994927,0.1000
exp,18.8378,-0.515255,0.099746,0.000,1.994927,0.1000
exp,18.8473,-0.514856,0.099746,0.000,1.994927,0.1000
exp,18.8587,-0.514058,0.099746,0.000,1.994927,0.1000
exp,18.8740,-0.513260,0.099746,0.000,1.994927,0.1000
exp,18.8845,-0.512462,0.099746,0.000,1.994927,0.1000
exp,18.8871,-0.511664,0.099746,0.000,1.994927,0.1000
exp,18.8982,-0.511265,0.099746,0.000,1.994927,0.1000
exp,18.9083,-0.510867,0.099746,0.000,1.994927,0.1000
exp,18.9217,-0.509670,0.099746,0.000,1.994927,0.1000
exp,18.9322,-0.508872,0.099746,0.000,1.994927,0.1000
exp,18.9442,-0.508074,0.099746,0.000,1.994927,0.1000
exp,18.9467,-0.507276,0.099746,0.000,1.994927,0.1000
exp,18.9602,-0.506877,0.099746,0.000,1.994927,0.1000
exp,18.9700,-0.506478,0.099746,0.000,1.994927,0.1000
